date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,BRCAIndica: a resource for ACMG/AMP classified BRCA1 and BRCA2 variants,India,Ghaziabad,Academy of Scientific and Innovative Research (AcSIR),Unknown,Unknown,Vatsyayan A.,Unknown,India,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Academy of Scientific and Innovative Research (AcSIR)', 'affiliation-city': 'Ghaziabad', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Institute of Genomics and Integrative Biology India', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}]",2025-03-01,Journal,Vatsyayan A.,Familial Cancer,0,BRCAIndica: a resource for ACMG/AMP classified BRCA1 and BRCA2 variants,Familial Cancer,"[{'@_fa': 'true', '@code': '2730', '@abbrev': 'MEDI', '$': 'Oncology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1306', '@abbrev': 'BIOC', '$': 'Cancer Research'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,Prevalence of cardiometabolic outcomes in women who underwent salpingo-oophorectomy to prevent hereditary breast and ovarian cancer: a meta-analysis,Brazil,Belem,Universidade Federal do Pará,Unknown,Unknown,Moraes F.C.A.d.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Federal do Pará', 'affiliation-city': 'Belem', 'affiliation-country': 'Brazil'}]",2025-03-01,Journal,Moraes F.C.A.d.,Familial Cancer,0,Prevalence of cardiometabolic outcomes in women who underwent salpingo-oophorectomy to prevent hereditary breast and ovarian cancer: a meta-analysis,Familial Cancer,"[{'@_fa': 'true', '@code': '2730', '@abbrev': 'MEDI', '$': 'Oncology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1306', '@abbrev': 'BIOC', '$': 'Cancer Research'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,Overlap syndrome of hereditary hemorrhagic telangiectasia and juvenile polyposis syndrome: ten years follow-up-case series and review of literature,Argentina,Buenos Aires,Hospital Italiano de Buenos Aires,Unknown,Unknown,Gonzalez M.L.,Unknown,Argentina,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Hospital Italiano de Buenos Aires', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}, {'@_fa': 'true', 'affilname': 'ARG (Argentine Rendu Study Group)', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}]",2025-03-01,Journal,Gonzalez M.L.,Familial Cancer,0,Overlap syndrome of hereditary hemorrhagic telangiectasia and juvenile polyposis syndrome: ten years follow-up-case series and review of literature,Familial Cancer,"[{'@_fa': 'true', '@code': '2730', '@abbrev': 'MEDI', '$': 'Oncology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1306', '@abbrev': 'BIOC', '$': 'Cancer Research'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,Elucidating the pathophysiology of polycystic ovary syndrome: Construction and analysis of a ceRNA network in cumulus cells,China,Liuzhou,Guangxi Clinical Research Center for Obstetrics and Gynecology,Unknown,Unknown,Li J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Guangxi Clinical Research Center for Obstetrics and Gynecology', 'affiliation-city': 'Liuzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Guangzhou Women and Children′s Medical Center Liuzhou Hospital', 'affiliation-city': 'Liuzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Liuzhou Key Laboratory of Reproductive Medicine', 'affiliation-city': 'Liuzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Liuzhou Maternity and Child Healthcare Hospital', 'affiliation-city': 'Liuzhou', 'affiliation-country': 'China'}]",2025-03-01,Journal,Li J.,Reproductive Biology,0,Elucidating the pathophysiology of polycystic ovary syndrome: Construction and analysis of a ceRNA network in cumulus cells,Reproductive Biology,"[{'@_fa': 'true', '@code': '1309', '@abbrev': 'BIOC', '$': 'Developmental Biology'}, {'@_fa': 'true', '@code': '1310', '@abbrev': 'BIOC', '$': 'Endocrinology'}, {'@_fa': 'true', '@code': '1103', '@abbrev': 'AGRI', '$': 'Animal Science and Zoology'}]",Unknown
2024,2024,Unknown,Mainstreaming cancer genetics: feasibility of an advanced nurse practitioner-led service diagnosing Lynch syndrome from colorectal cancer in Ireland,Ireland,Dublin,St Vincent's University Hospital,Unknown,Unknown,Loughrey M.,Unknown,Ireland,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': ""St Vincent's University Hospital"", 'affiliation-city': 'Dublin', 'affiliation-country': 'Ireland'}]",2025-03-01,Journal,Loughrey M.,Familial Cancer,0,Mainstreaming cancer genetics: feasibility of an advanced nurse practitioner-led service diagnosing Lynch syndrome from colorectal cancer in Ireland,Familial Cancer,"[{'@_fa': 'true', '@code': '2730', '@abbrev': 'MEDI', '$': 'Oncology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1306', '@abbrev': 'BIOC', '$': 'Cancer Research'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,PinX1 suppresses cancer progression by inhibiting telomerase activity in cervical squamous cell carcinoma and endocervical adenocarcinoma,China,Shanghai,Shanghai Jiao Tong University School of Medicine,Unknown,Unknown,Weng Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shanghai Jiao Tong University School of Medicine', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': ""Shanghai Ninth People's Hospital, Shanghai JiaoTong University School of Medicine"", 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",2025-03-01,Journal,Weng Y.,Genes and Diseases,0,PinX1 suppresses cancer progression by inhibiting telomerase activity in cervical squamous cell carcinoma and endocervical adenocarcinoma,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,The genetic landscape of Lynch syndrome in the Israeli population,Israel,Haifa,Carmel Medical Center,Unknown,Unknown,Shtaya A.A.,Unknown,Israel,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Carmel Medical Center', 'affiliation-city': 'Haifa', 'affiliation-country': 'Israel'}, {'@_fa': 'true', 'affilname': 'Tel Aviv University', 'affiliation-city': 'Tel Aviv-Yafo', 'affiliation-country': 'Israel'}]",2025-03-01,Journal,Shtaya A.A.,Familial Cancer,0,The genetic landscape of Lynch syndrome in the Israeli population,Familial Cancer,"[{'@_fa': 'true', '@code': '2730', '@abbrev': 'MEDI', '$': 'Oncology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1306', '@abbrev': 'BIOC', '$': 'Cancer Research'}, {'@_fa': 'true', '@code': '1311', '@abbrev': 'BIOC', '$': 'Genetics'}]",Unknown
2024,2024,Unknown,Colorimetric polymerase chain reaction mediated by pH indicator: Rapid detection of drug-resistant nosocomial bacteria,Viet Nam,Tra Vinh,Tra Vinh University,Unknown,Unknown,Trinh T.N.D.,Unknown,Viet Nam,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Tra Vinh University', 'affiliation-city': 'Tra Vinh', 'affiliation-country': 'Viet Nam'}]",2025-03-01,Journal,Trinh T.N.D.,Talanta,0,Colorimetric polymerase chain reaction mediated by pH indicator: Rapid detection of drug-resistant nosocomial bacteria,Talanta,"[{'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}]",Unknown
2024,2024,Unknown,SET-NUP214-induced hypermethylation landscape promotes abnormal overexpression of HOXC cluster genes in acute megakaryoblastic leukemia,United States,Little Rock,UAMS College of Medicine,Unknown,Unknown,Kaushal A.,Unknown,United States,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'UAMS College of Medicine', 'affiliation-city': 'Little Rock', 'affiliation-country': 'United States'}]",2025-03-01,Journal,Kaushal A.,Genes and Diseases,0,SET-NUP214-induced hypermethylation landscape promotes abnormal overexpression of HOXC cluster genes in acute megakaryoblastic leukemia,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,Bioactive peptides and protein hydrolysates from food proteins in biopolymer films: A comprehensive review on innovations in food preservation,Brazil,Goiania,Universidade Federal de Goiás,Unknown,Unknown,Cabassa I.d.C.C.,Unknown,Brazil,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidade Federal de Goiás', 'affiliation-city': 'Goiania', 'affiliation-country': 'Brazil'}]",2025-03-01,Journal,Cabassa I.d.C.C.,Food Hydrocolloids,0,Bioactive peptides and protein hydrolysates from food proteins in biopolymer films: A comprehensive review on innovations in food preservation,Food Hydrocolloids,"[{'@_fa': 'true', '@code': '1106', '@abbrev': 'AGRI', '$': 'Food Science'}, {'@_fa': 'true', '@code': '1600', '@abbrev': 'CHEM', '$': 'Chemistry (all)'}, {'@_fa': 'true', '@code': '1500', '@abbrev': 'CENG', '$': 'Chemical Engineering (all)'}]",Unknown
2024,2024,Unknown,High throughput edit distance computation on FPGA-based accelerators using HLS,Italy,Ferrara,"Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara",Unknown,Unknown,Schifano S.F.,Unknown,Italy,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Istituto Nazionale di Fisica Nucleare, Sezione di Ferrara', 'affiliation-city': 'Ferrara', 'affiliation-country': 'Italy'}, {'@_fa': 'true', 'affilname': 'University of Ferrara', 'affiliation-city': 'Ferrara', 'affiliation-country': 'Italy'}]",2025-03-01,Journal,Schifano S.F.,Future Generation Computer Systems,0,High throughput edit distance computation on FPGA-based accelerators using HLS,Future Generation Computer Systems,"[{'@_fa': 'true', '@code': '1712', '@abbrev': 'COMP', '$': 'Software'}, {'@_fa': 'true', '@code': '1708', '@abbrev': 'COMP', '$': 'Hardware and Architecture'}, {'@_fa': 'true', '@code': '1705', '@abbrev': 'COMP', '$': 'Computer Networks and Communications'}]",Unknown
2024,2024,Unknown,Whole exome sequencing identifies KCNH7 variants associated with epilepsy in children,China,Beijing,Chinese Academy of Medical Sciences &amp; Peking Union Medical College,Unknown,Unknown,Wu F.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chinese Academy of Medical Sciences &amp; Peking Union Medical College', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Capital Institute of Pediatrics', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Wu F.,Genes and Diseases,0,Whole exome sequencing identifies KCNH7 variants associated with epilepsy in children,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,Interfacial coupling mechanism for efficient degradation of tetracycline by heteroatom iodine (I)-doped BiOBr under visible light: Efficacy and driving force,China,Beijing,School of Water Resources and Environment,Unknown,Unknown,Cui L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'School of Water Resources and Environment', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",2025-03-01,Journal,Cui L.,Materials Research Bulletin,0,Interfacial coupling mechanism for efficient degradation of tetracycline by heteroatom iodine (I)-doped BiOBr under visible light: Efficacy and driving force,Materials Research Bulletin,"[{'@_fa': 'true', '@code': '2211', '@abbrev': 'ENGI', '$': 'Mechanics of Materials'}, {'@_fa': 'true', '@code': '2210', '@abbrev': 'ENGI', '$': 'Mechanical Engineering'}, {'@_fa': 'true', '@code': '3104', '@abbrev': 'PHYS', '$': 'Condensed Matter Physics'}, {'@_fa': 'true', '@code': '2500', '@abbrev': 'MATE', '$': 'Materials Science (all)'}]",Unknown
2024,2024,Unknown,Newly identified intronic and known pathogenic point mutations in SLC34A3/NPT2c cause hereditary hypophosphatemic rickets with hypercalciuria,China,Jinan,Shandong University,Unknown,Unknown,Sun Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shandong University', 'affiliation-city': 'Jinan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Sun Y.,Genes and Diseases,0,Newly identified intronic and known pathogenic point mutations in SLC34A3/NPT2c cause hereditary hypophosphatemic rickets with hypercalciuria,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,Embedded feature selection for robust probability learning machines,Chile,Santiago,"Universidad de los Andes, Chile",Unknown,Unknown,Carrasco M.,Unknown,Chile,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidad de los Andes, Chile', 'affiliation-city': 'Santiago', 'affiliation-country': 'Chile'}]",2025-03-01,Journal,Carrasco M.,Pattern Recognition,0,Embedded feature selection for robust probability learning machines,Pattern Recognition,"[{'@_fa': 'true', '@code': '1707', '@abbrev': 'COMP', '$': 'Computer Vision and Pattern Recognition'}, {'@_fa': 'true', '@code': '1702', '@abbrev': 'COMP', '$': 'Artificial Intelligence'}, {'@_fa': 'true', '@code': '1712', '@abbrev': 'COMP', '$': 'Software'}, {'@_fa': 'true', '@code': '1711', '@abbrev': 'COMP', '$': 'Signal Processing'}]",Unknown
2024,2024,Unknown,The AKT1-mTOR signaling cascade is crucial for SOX3 to promote hepatocarcinogenesis,China,Wuhan,Wuhan University,Unknown,Unknown,Liu Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Wuhan University', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",2025-03-01,Journal,Liu Y.,Genes and Diseases,0,The AKT1-mTOR signaling cascade is crucial for SOX3 to promote hepatocarcinogenesis,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,Stronger binding affinities of gp120/CD4 in Catarrhini provide insights into HIV/host interactions,South Korea,Seoul,Seoul National University,Unknown,Unknown,Li V.,Unknown,South Korea,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Seoul National University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",2025-03-01,Journal,Li V.,Infectious Disease Modelling,0,Stronger binding affinities of gp120/CD4 in Catarrhini provide insights into HIV/host interactions,Infectious Disease Modelling,"[{'@_fa': 'true', '@code': '2725', '@abbrev': 'MEDI', '$': 'Infectious Diseases'}, {'@_fa': 'true', '@code': '2604', '@abbrev': 'MATH', '$': 'Applied Mathematics'}, {'@_fa': 'true', '@code': '2719', '@abbrev': 'MEDI', '$': 'Health Policy'}]",Unknown
2024,2024,Unknown,Concurrent PIK3CA and IDH1 variants in facial infiltrating lipomatosis with intracranial lesions,China,Shanghai,"Shanghai Ninth People's Hospital, Shanghai JiaoTong University School of Medicine",Unknown,Unknown,Chen H.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': ""Shanghai Ninth People's Hospital, Shanghai JiaoTong University School of Medicine"", 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}]",2025-03-01,Journal,Chen H.,Genes and Diseases,0,Concurrent PIK3CA and IDH1 variants in facial infiltrating lipomatosis with intracranial lesions,Genes and Diseases,"[{'@_fa': 'true', '@code': '1307', '@abbrev': 'BIOC', '$': 'Cell Biology'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}, {'@_fa': 'true', '@code': '2716', '@abbrev': 'MEDI', '$': 'Genetics (clinical)'}, {'@_fa': 'true', '@code': '1303', '@abbrev': 'BIOC', '$': 'Biochemistry'}]",Unknown
2024,2024,Unknown,In silico framework for genome analysis,China,Shenzhen,Shenzhen University,Unknown,Unknown,Nawaz M.S.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Shenzhen University', 'affiliation-city': 'Shenzhen', 'affiliation-country': 'China'}]",2025-03-01,Journal,Nawaz M.S.,Future Generation Computer Systems,0,In silico framework for genome analysis,Future Generation Computer Systems,"[{'@_fa': 'true', '@code': '1712', '@abbrev': 'COMP', '$': 'Software'}, {'@_fa': 'true', '@code': '1708', '@abbrev': 'COMP', '$': 'Hardware and Architecture'}, {'@_fa': 'true', '@code': '1705', '@abbrev': 'COMP', '$': 'Computer Networks and Communications'}]",Unknown
