,references_count,citations_count,title,author,doi
385,0.0,0.0,Editorial: Methods in industrial biotechnology and bioprocess engineering—Microalgae as a source of valuable compounds,"[{'ce:given-name': 'Ramachandran', 'preferred-name': {'ce:given-name': 'Ramachandran', 'ce:initials': 'R.', 'ce:surname': 'Sivaramakrishnan', 'ce:indexed-name': 'Sivaramakrishnan R.'}, '@seq': '1', 'ce:initials': 'R.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Sivaramakrishnan', '@auid': '57021323900', 'author-url': 'https://api.elsevier.com/content/author/author_id/57021323900', 'ce:indexed-name': 'Sivaramakrishnan R.'}]",10.3389/fbioe.2023.1141280
386,84.0,4.0,Chemical Triggering Cyanobacterial Glycogen Accumulation: Methyl Viologen Treatment Increases Synechocystis sp. PCC 6803 Glycogen Storage by Enhancing Levels of Gene Transcript and Substrates in Glycogen Synthesis,"[{'ce:given-name': 'Nannaphat', 'preferred-name': {'ce:given-name': 'Nannaphat', 'ce:initials': 'N.', 'ce:surname': 'Sukkasam', 'ce:indexed-name': 'Sukkasam N.'}, '@seq': '1', 'ce:initials': 'N.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Sukkasam', '@auid': '57435891900', 'author-url': 'https://api.elsevier.com/content/author/author_id/57435891900', 'ce:indexed-name': 'Sukkasam N.'}]",10.1093/pcp/pcac136
387,8.0,1.0,Skin testing might have a diagnostic role in immune complex-mediated hypersensitivity reactions,"[{'ce:given-name': 'Jidapa', 'preferred-name': {'ce:given-name': 'Jidapa', 'ce:initials': 'J.', 'ce:surname': 'Triwatcharikorn', 'ce:indexed-name': 'Triwatcharikorn J.'}, '@seq': '1', 'ce:initials': 'J.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Triwatcharikorn', '@auid': '57339180200', 'author-url': 'https://api.elsevier.com/content/author/author_id/57339180200', 'ce:indexed-name': 'Triwatcharikorn J.'}]",10.1093/ced/llac003
388,0.0,0.0,"Corrigendum to “Priorities to inform research on marine plastic pollution in Southeast Asia” [Sci. Total Environ. volume 841 (2022) Article 156704] (Science of the Total Environment (2022) 841, (S0048969722038013), (10.1016/j.scitotenv.2022.156704))","[{'ce:given-name': 'Lucy C.M.', 'preferred-name': {'ce:given-name': 'Lucy C.M.', 'ce:initials': 'L.C.M.', 'ce:surname': 'Omeyer', 'ce:indexed-name': 'Omeyer L.C.M.'}, '@seq': '1', 'ce:initials': 'L.C.M.', '@_fa': 'true', 'affiliation': {'@id': '60026479', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60026479'}, 'ce:surname': 'Omeyer', '@auid': '57200221763', 'author-url': 'https://api.elsevier.com/content/author/author_id/57200221763', 'ce:indexed-name': 'Omeyer L.C.M.'}]",10.1016/j.scitotenv.2022.159595
389,0.0,1.0,Erratum: Author Correction: Predicting the potential for zoonotic transmission and host associations for novel viruses (Communications biology (2022) 5 1 (844)),"[{'ce:given-name': 'Pranav S.', 'preferred-name': {'ce:given-name': 'Pranav S.', 'ce:initials': 'P.S.', 'ce:surname': 'Pandit', 'ce:indexed-name': 'Pandit P.S.'}, '@seq': '1', 'ce:initials': 'P.S.', '@_fa': 'true', 'affiliation': {'@id': '60000018', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60000018'}, 'ce:surname': 'Pandit', '@auid': '35389682300', 'author-url': 'https://api.elsevier.com/content/author/author_id/35389682300', 'ce:indexed-name': 'Pandit P.S.'}]",10.1038/s42003-022-04364-y
390,64.0,8.0,Exploring the Complex Phenotypes of Impaired Finger Dexterity in Mild-to-moderate Stage Parkinson's Disease: A Time-Series Analysis,"[{'ce:given-name': 'Pattamon', 'preferred-name': {'ce:given-name': 'Pattamon', 'ce:initials': 'P.', 'ce:surname': 'Panyakaew', 'ce:indexed-name': 'Panyakaew P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Panyakaew', '@auid': '57737954900', 'author-url': 'https://api.elsevier.com/content/author/author_id/57737954900', 'ce:indexed-name': 'Panyakaew P.'}]",10.3233/JPD-230029
391,0.0,0.0,Editorial: Sleep disorders and airway diseases,"[{'ce:given-name': 'Sy', 'preferred-name': {'ce:given-name': 'Sy', 'ce:initials': 'S.', 'ce:surname': 'Duong-Quy', 'ce:indexed-name': 'Duong-Quy S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': [{'@id': '101083355', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/101083355'}, {'@id': '60013671', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60013671'}], 'ce:surname': 'Duong-Quy', '@auid': '12805029300', 'author-url': 'https://api.elsevier.com/content/author/author_id/12805029300', 'ce:indexed-name': 'Duong-Quy S.'}]",10.3389/fneur.2023.1264665
392,,,Message from General Chair,"[{'ce:given-name': 'Chidchanok', 'preferred-name': {'ce:given-name': 'Chidchanok', 'ce:initials': 'C.', 'ce:surname': 'Lursinsap', 'ce:indexed-name': 'Lursinsap C.'}, '@seq': '1', 'ce:initials': 'C.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Lursinsap', '@auid': '55396044200', 'author-url': 'https://api.elsevier.com/content/author/author_id/55396044200', 'ce:indexed-name': 'Lursinsap C.'}]",10.1109/JCSSE58229.2023.10202077
393,37.0,5.0,Curcumin reduces blood-nerve barrier abnormalities and cytotoxicity to endothelial cells and pericytes induced by cisplatin,"[{'preferred-name': {'ce:given-name': 'P.', 'ce:initials': 'P.', 'ce:surname': 'Kobutree', 'ce:indexed-name': 'Kobutree P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Kobutree', '@auid': '57209343332', 'author-url': 'https://api.elsevier.com/content/author/author_id/57209343332', 'ce:indexed-name': 'Kobutree P.'}]",10.5603/FM.a2022.0065
394,,,Message,"[{'ce:given-name': 'Supavadee', 'preferred-name': {'ce:given-name': 'Supavadee', 'ce:initials': 'S.', 'ce:surname': 'Aramvith', 'ce:indexed-name': 'Aramvith S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': [{'@id': '130121960', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/130121960'}, {'@id': '130121713', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/130121713'}], 'ce:degrees': 'Dr.', 'ce:surname': 'Aramvith', '@auid': '8943602000', 'author-url': 'https://api.elsevier.com/content/author/author_id/8943602000', 'ce:indexed-name': 'Aramvith S.'}]",10.1109/ICAISC58445.2023.10199602
395,36.0,0.0,Non-invasive specimen collections for Mycobacterium tuberculosis detection in free-ranging long-tailed macaques (Macaca fascicularis),"[{'ce:given-name': 'Suthirote', 'preferred-name': {'ce:given-name': 'Suthirote', 'ce:initials': 'S.', 'ce:surname': 'Meesawat', 'ce:indexed-name': 'Meesawat S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Meesawat', '@auid': '57190285226', 'author-url': 'https://api.elsevier.com/content/author/author_id/57190285226', 'ce:indexed-name': 'Meesawat S.'}]",10.1371/journal.pone.0289961
396,30.0,12.0,A New QoS Optimization in IoT-Smart Agriculture Using Rapid Adaption Based Nature-Inspired Approach,"[{'ce:given-name': 'Shailendra Pratap', 'preferred-name': {'ce:given-name': 'Shailendra Pratap', 'ce:initials': 'S.P.', 'ce:surname': 'Singh', 'ce:indexed-name': 'Singh S.P.'}, '@seq': '1', 'ce:initials': 'S.P.', '@_fa': 'true', 'affiliation': {'@id': '60121496', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60121496'}, 'ce:surname': 'Singh', '@auid': '57216140082', 'author-url': 'https://api.elsevier.com/content/author/author_id/57216140082', 'ce:indexed-name': 'Singh S.P.'}]",10.1109/JIOT.2023.3306353
397,40.0,5.0,A Novel FDA-MIMO Deceptive Jamming Method For Neutralizing Phase Array Radar,"[{'ce:given-name': 'Fawad', 'preferred-name': {'ce:given-name': 'Fawad', 'ce:initials': 'F.', 'ce:surname': 'Zaman', 'ce:indexed-name': 'Zaman F.'}, '@seq': '1', 'ce:initials': 'F.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Zaman', '@auid': '46761616900', 'author-url': 'https://api.elsevier.com/content/author/author_id/46761616900', 'ce:indexed-name': 'Zaman F.'}]",10.1109/ACCESS.2023.3305252
398,0.0,1.0,Hemoperfusion in COVID-19,"[{'ce:given-name': 'Tanat', 'preferred-name': {'ce:given-name': 'Tanat', 'ce:initials': 'T.', 'ce:surname': 'Lertussavavivat', 'ce:indexed-name': 'Lertussavavivat T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': [{'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, {'@id': '60022183', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60022183'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Lertussavavivat', '@auid': '57606818400', 'author-url': 'https://api.elsevier.com/content/author/author_id/57606818400', 'ce:indexed-name': 'Lertussavavivat T.'}]",10.1159/000527583
399,0.0,0.0,Editorial: Redox control of plant metabolism and biofuel production,"[{'ce:given-name': 'Ramachandran', 'preferred-name': {'ce:given-name': 'Ramachandran', 'ce:initials': 'R.', 'ce:surname': 'Sivaramakrishnan', 'ce:indexed-name': 'Sivaramakrishnan R.'}, '@seq': '1', 'ce:initials': 'R.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Sivaramakrishnan', '@auid': '57021323900', 'author-url': 'https://api.elsevier.com/content/author/author_id/57021323900', 'ce:indexed-name': 'Sivaramakrishnan R.'}]",10.3389/fpls.2023.1244229
400,,,Neuroimmune interactions: From bench to bedside,"[{'ce:given-name': 'Christina', 'preferred-name': {'ce:given-name': 'Christina', 'ce:initials': 'C.', 'ce:surname': 'Peixoto', 'ce:indexed-name': 'Peixoto C.'}, '@seq': '1', 'ce:initials': 'C.', '@_fa': 'true', 'affiliation': [{'@id': '60026004', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60026004'}, {'@id': '60026004', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60026004'}], 'ce:surname': 'Peixoto', '@auid': '7006409655', 'author-url': 'https://api.elsevier.com/content/author/author_id/7006409655', 'ce:indexed-name': 'Peixoto C.'}]",10.1016/B978-0-323-85841-0.00023-7
401,,,"Correction: “The 5th edition of The World Health Organization Classification of Haematolymphoid Tumours: Lymphoid Neoplasms” Leukemia. 2022 Jul;36(7):1720–1748 (Leukemia, (2022), 36, 7, (1720-1748), 10.1038/s41375-022-01620-2)","[{'ce:given-name': 'Rita', 'preferred-name': {'ce:given-name': 'Rita', 'ce:initials': 'R.', 'ce:surname': 'Alaggio', 'ce:indexed-name': 'Alaggio R.'}, '@seq': '1', 'ce:initials': 'R.', '@_fa': 'true', 'affiliation': {'@id': '60017905', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60017905'}, 'ce:surname': 'Alaggio', '@auid': '6701468047', 'author-url': 'https://api.elsevier.com/content/author/author_id/6701468047', 'ce:indexed-name': 'Alaggio R.'}]",10.1038/s41375-023-01962-5
402,0.0,1.0,"Corrigendum: Epidemiology, risk factors and outcomes of prolonged mechanical ventilation with different cut-points in a PICU (Frontiers in Pediatrics, (2023), 11, (1167595), 10.3389/fped.2023.1167595)","[{'ce:given-name': 'Tatchanapong', 'preferred-name': {'ce:given-name': 'Tatchanapong', 'ce:initials': 'T.', 'ce:surname': 'Chongcharoenyanon', 'ce:indexed-name': 'Chongcharoenyanon T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60022183', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60022183'}, 'ce:surname': 'Chongcharoenyanon', '@auid': '57224222264', 'author-url': 'https://api.elsevier.com/content/author/author_id/57224222264', 'ce:indexed-name': 'Chongcharoenyanon T.'}]",10.3389/fped.2023.1237299
403,0.0,0.0,"Correction to: The clinical efficacy of the allogenic demineralized dentin matrix graft for implant placement: a systematic review (Oral and Maxillofacial Surgery, (2023), 10.1007/s10006-023-01170-6)","[{'ce:given-name': 'Basel', 'preferred-name': {'ce:given-name': 'Basel', 'ce:initials': 'B.', 'ce:surname': 'Mahardawi', 'ce:indexed-name': 'Mahardawi B.'}, '@seq': '1', 'ce:initials': 'B.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Mahardawi', '@auid': '57208317463', 'author-url': 'https://api.elsevier.com/content/author/author_id/57208317463', 'ce:indexed-name': 'Mahardawi B.'}]",10.1007/s10006-023-01171-5
404,0.0,0.0,COVID-19 infodemic on Facebook: a social network analysis in Thai context,"[{'ce:given-name': 'Abhibhu', 'preferred-name': {'ce:given-name': 'Abhibhu', 'ce:initials': 'A.', 'ce:surname': 'Kitikamdhorn', 'ce:indexed-name': 'Kitikamdhorn A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Kitikamdhorn', '@auid': '57222814079', 'author-url': 'https://api.elsevier.com/content/author/author_id/57222814079', 'ce:indexed-name': 'Kitikamdhorn A.'}]",10.1080/15358593.2022.2142067
405,,,"Corrigendum: New insights into the paleoseismic history of the Mae Hong Son Fault, Northern Thailand(Front. Earth Sci., (2022), 10, (921049), 10.3389/feart.2022.921049)","[{'ce:given-name': 'Chanista', 'preferred-name': {'ce:given-name': 'Chanista', 'ce:initials': 'C.', 'ce:surname': 'Chansom', 'ce:indexed-name': 'Chansom C.'}, '@seq': '1', 'ce:initials': 'C.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Chansom', '@auid': '57655956300', 'author-url': 'https://api.elsevier.com/content/author/author_id/57655956300', 'ce:indexed-name': 'Chansom C.'}]",10.3389/feart.2023.1231866
406,0.0,0.0,Editorial: Applications of photonic sensors in smart cities,"[{'ce:given-name': 'Muhammad', 'preferred-name': {'ce:given-name': 'Muhammad', 'ce:initials': 'M.', 'ce:surname': 'Saadi', 'ce:indexed-name': 'Saadi M.'}, '@seq': '1', 'ce:initials': 'M.', '@_fa': 'true', 'affiliation': {'@id': '60103839', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60103839'}, 'ce:surname': 'Saadi', '@auid': '55638443900', 'author-url': 'https://api.elsevier.com/content/author/author_id/55638443900', 'ce:indexed-name': 'Saadi M.'}]",10.3389/frcmn.2023.1114442
407,0.0,0.0,Foreword,"[{'ce:given-name': 'Prapin', 'preferred-name': {'ce:given-name': 'Prapin', 'ce:initials': 'P.', 'ce:surname': 'Manomaivibool', 'ce:indexed-name': 'Manomaivibool P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '101823394', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/101823394'}], 'ce:degrees': 'Prof.', 'ce:surname': 'Manomaivibool', '@auid': '56495240600', 'author-url': 'https://api.elsevier.com/content/author/author_id/56495240600', 'ce:indexed-name': 'Manomaivibool P.'}]",
408,,,Pituitary stalk interruption syndrome,"[{'ce:given-name': 'Krittin', 'preferred-name': {'ce:given-name': 'Krittin', 'ce:initials': 'K.', 'ce:surname': 'Ousirimaneechai', 'ce:indexed-name': 'Ousirimaneechai K.'}, '@seq': '1', 'ce:initials': 'K.', '@_fa': 'true', 'affiliation': [{'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, {'@id': '60022183', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60022183'}], 'ce:surname': 'Ousirimaneechai', '@auid': '57349799900', 'author-url': 'https://api.elsevier.com/content/author/author_id/57349799900', 'ce:indexed-name': 'Ousirimaneechai K.'}]",10.11604/pamj.2023.44.144.34585
409,40.0,16.0,RRWaveNet: A Compact End-to-End Multi-Scale Residual CNN for Robust PPG Respiratory Rate Estimation,"[{'ce:given-name': 'Pongpanut', 'preferred-name': {'ce:given-name': 'Pongpanut', 'ce:initials': 'P.', 'ce:surname': 'Osathitporn', 'ce:indexed-name': 'Osathitporn P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Osathitporn', '@auid': '57196006207', 'author-url': 'https://api.elsevier.com/content/author/author_id/57196006207', 'ce:indexed-name': 'Osathitporn P.'}]",10.1109/JIOT.2023.3265980
410,,,Foreword,"[{'ce:given-name': 'Vitit', 'preferred-name': {'ce:given-name': 'Vitit', 'ce:initials': 'V.', 'ce:surname': 'Muntarbhorn', 'ce:indexed-name': 'Muntarbhorn V.'}, '@seq': '1', 'ce:initials': 'V.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Muntarbhorn', '@auid': '54973910900', 'author-url': 'https://api.elsevier.com/content/author/author_id/54973910900', 'ce:indexed-name': 'Muntarbhorn V.'}]",
411,32.0,15.0,Efficient LiDAR-Trajectory Affinity Model for Autonomous Vehicle Orchestration,"[{'preferred-name': {'ce:given-name': 'M. S.', 'ce:initials': 'M.S.', 'ce:surname': 'Mekala', 'ce:indexed-name': 'Mekala M.S.'}, '@seq': '1', 'ce:initials': 'M.S.', '@_fa': 'true', 'affiliation': {'@id': '60001170', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60001170'}, 'ce:surname': 'Mekala', '@auid': '57197762021', 'author-url': 'https://api.elsevier.com/content/author/author_id/57197762021', 'ce:indexed-name': 'Mekala M.S.'}]",10.1109/TITS.2023.3242900
